dt,BTC-USDT,ETH-USDT,DOT-USDT,OKB-USDT,XRP-USDT,SOL-USDT,TRX-USDT,LTC-USDT,TON-USDT
2022-10-29 19:00:00,20678.9,1587.05,6.5423,16.152,0.46018,32.209,0.06343,55.5,
2022-10-30 19:00:00,20401.1,1569.56,6.648,17.058,0.45151,32.99,0.06272,54.47,
2022-10-31 19:00:00,20447.4,1574.17,6.517,16.37,0.45915,32.47,0.06276,54.86,
2022-11-01 19:00:00,20407.4,1558.51,6.326,16.259,0.45724,31.32,0.06248,60.88,
2022-11-02 19:00:00,20251.2,1542.65,6.445,20.886,0.45584,31.18,0.06183,61.3,
2022-11-03 19:00:00,20840.1,1625.25,6.747,20.529,0.48951,33.11,0.06298,67.83,
2022-11-04 19:00:00,21302.6,1636.1,7.114,21.613,0.49887,37.24,0.06393,70.85,
2022-11-05 19:00:00,21244.3,1623.89,7.094,22.617,0.48973,35.05,0.06436,69.13,
2022-11-06 19:00:00,20766.7,1591.99,7.134,22.035,0.47729,32.81,0.06253,69.54,
2022-11-07 19:00:00,19523.3,1462.32,6.582,21.16,0.43807,27.71,0.06143,66.5,
2022-11-08 19:00:00,17121.9,1163.75,5.994,18.46,0.36151,16.07,0.05825,54.48,
2022-11-09 19:00:00,17561.4,1321.66,6.054,20.06,0.38873,17.73,0.05863,59.35,
2022-11-10 19:00:00,16875.1,1260.32,5.634,19.207,0.37541,16.47,0.05573,60.15,
2022-11-11 19:00:00,16932.1,1274.38,5.777,18.447,0.36987,14.83,0.05463,59.94,
2022-11-12 19:00:00,16577.8,1231.95,5.838,18.109,0.34909,14.05,0.05182,58.18,
2022-11-13 19:00:00,16590.1,1245.15,5.822,18.481,0.34585,13.71,0.04932,56.9,
2022-11-14 19:00:00,16986.7,1264.29,6.007,18.908,0.39081,14.33,0.05094,59.03,
2022-11-15 19:00:00,16435.0,1192.68,5.661,19.126,0.36548,13.76,0.04985,57.12,
2022-11-16 19:00:00,16545.3,1193.23,5.651,18.929,0.37508,13.53,0.04937,59.13,
2022-11-17 19:00:00,16696.4,1211.35,5.704,19.756,0.3776,13.36,0.05069,62.67,
2022-11-18 19:00:00,16658.1,1209.79,5.592,20.831,0.38135,12.72,0.05243,63.17,
2022-11-19 19:00:00,16582.0,1177.51,5.469,20.57,0.37526,13.0,0.05108,61.92,
2022-11-20 19:00:00,16133.8,1130.69,5.237,19.873,0.35612,11.92,0.05134,61.61,
2022-11-21 19:00:00,16238.0,1134.86,5.296,20.28,0.37247,12.05,0.0505,70.33,
2022-11-22 19:00:00,16426.2,1161.14,5.376,21.677,0.37576,13.08,0.05082,78.63,
2022-11-23 19:00:00,16558.6,1195.26,5.38,21.048,0.38911,14.44,0.05258,78.75,
2022-11-24 19:00:00,16511.1,1189.58,5.285,20.718,0.4035,14.15,0.05292,76.17,
2022-11-25 19:00:00,16513.8,1211.43,5.394,20.794,0.4021,14.42,0.05298,76.41,
2022-11-26 19:00:00,16574.8,1217.93,5.414,21.104,0.40367,14.4,0.054,76.41,
2022-11-27 19:00:00,16145.7,1163.47,5.124,20.418,0.37934,13.22,0.05305,71.15,
2022-11-28 19:00:00,16393.4,1208.97,5.278,20.369,0.39117,13.43,0.05358,75.5,
2022-11-29 19:00:00,16866.2,1267.47,5.422,21.24,0.40157,13.52,0.05425,77.66,
2022-11-30 19:00:00,16977.4,1271.6,5.383,22.185,0.39754,13.63,0.05436,77.09,
2022-12-01 19:00:00,16940.4,1278.84,5.644,22.036,0.38877,13.53,0.05421,76.28,
2022-12-02 19:00:00,16962.8,1271.21,5.557,22.029,0.3949,13.57,0.054,76.47,
2022-12-03 19:00:00,17030.4,1260.1,5.547,21.649,0.38898,13.48,0.0533,76.4,
2022-12-04 19:00:00,17086.6,1266.61,5.544,21.614,0.39129,13.75,0.05339,81.76,
2022-12-05 19:00:00,16984.3,1254.28,5.477,21.192,0.38828,13.98,0.05313,79.47,
2022-12-06 19:00:00,16838.7,1233.66,5.324,20.694,0.38284,13.68,0.05315,76.75,
2022-12-07 19:00:00,16919.6,1249.89,5.318,20.733,0.38854,13.56,0.05352,76.09,
2022-12-08 19:00:00,17179.6,1277.79,5.354,21.212,0.3872,13.86,0.05467,76.85,
2022-12-09 19:00:00,17213.1,1278.29,5.32,21.493,0.38911,13.64,0.05508,77.29,
2022-12-10 19:00:00,17154.3,1273.52,5.297,21.14,0.38597,13.66,0.05437,77.45,
2022-12-11 19:00:00,17008.0,1248.98,5.126,21.064,0.37538,13.1,0.0526,75.04,
2022-12-12 19:00:00,17752.8,1323.89,5.264,22.692,0.39039,13.73,0.05427,78.08,
2022-12-13 19:00:00,18059.0,1338.07,5.341,23.294,0.39298,14.47,0.05648,78.42,
2022-12-14 19:00:00,17426.8,1270.23,5.218,22.691,0.38157,13.99,0.05558,73.99,
2022-12-15 19:00:00,16971.9,1203.69,5.051,24.152,0.36225,13.01,0.05467,68.49,
2022-12-16 19:00:00,16701.3,1179.88,4.688,21.836,0.35254,12.32,0.05359,64.25,
2022-12-18 19:00:00,16668.4,1179.88,4.62,21.697,0.3412,12.17,0.05393,63.18,
2022-12-19 19:00:00,16920.2,1217.22,4.621,23.034,0.34668,12.33,0.05457,65.05,
2022-12-20 19:00:00,16860.7,1215.53,4.491,22.573,0.3437,12.07,0.05508,65.84,
2022-12-21 19:00:00,16637.3,1186.7,4.392,21.743,0.34276,11.76,0.05486,64.67,
2022-12-22 19:00:00,16834.2,1219.31,4.49,21.972,0.35003,11.84,0.05469,65.66,
2022-12-23 19:00:00,16838.0,1218.99,4.459,21.808,0.35146,11.36,0.05456,65.77,
2022-12-24 19:00:00,16795.5,1211.69,4.44,22.853,0.34613,11.34,0.05442,65.95,
2022-12-25 19:00:00,16810.1,1215.56,4.505,23.024,0.35637,11.182,0.05456,69.9,
2022-12-26 19:00:00,16803.1,1211.6,4.492,23.829,0.36909,10.761,0.05401,69.9,
2022-12-27 19:00:00,16579.1,1189.24,4.319,23.735,0.35715,9.946,0.05403,67.38,2.047
2022-12-28 19:00:00,16619.3,1201.11,4.335,24.196,0.34563,9.384,0.05439,66.99,2.096
2022-12-29 19:00:00,16559.2,1195.28,4.292,25.041,0.33964,9.574,0.05416,67.82,2.075
2022-12-30 19:00:00,16594.7,1203.16,4.367,26.433,0.34397,10.157,0.05454,70.09,2.179
2022-12-31 19:00:00,16559.6,1196.84,4.339,27.376,0.33686,9.863,0.05483,70.34,2.282
2023-01-01 19:00:00,16736.3,1218.79,4.499,29.632,0.3511,11.116,0.05531,75.16,2.189
2023-01-02 19:00:00,16679.6,1211.92,4.511,29.193,0.34344,13.073,0.05534,74.67,2.133
2023-01-03 19:00:00,16855.2,1255.77,4.658,27.879,0.34752,13.372,0.055,76.24,2.218
2023-01-04 19:00:00,16846.7,1249.39,4.576,27.044,0.33972,13.298,0.05389,74.39,2.181
2023-01-05 19:00:00,16844.8,1263.05,4.671,26.771,0.33787,13.192,0.05219,75.22,2.146
2023-01-06 19:00:00,16941.0,1265.03,4.663,27.162,0.34486,13.27,0.05178,75.95,2.15
2023-01-07 19:00:00,17000.9,1274.41,4.752,26.804,0.34303,13.873,0.05292,76.72,2.168
2023-01-08 19:00:00,17273.2,1335.73,5.039,27.041,0.35531,17.134,0.0551,82.88,2.254
2023-01-09 19:00:00,17323.7,1333.77,4.92,27.287,0.35013,16.242,0.05454,80.84,2.153
2023-01-10 19:00:00,17334.1,1323.14,4.847,27.273,0.36938,15.422,0.05484,80.81,2.124
2023-01-11 19:00:00,18086.8,1385.83,5.071,28.186,0.36728,15.964,0.05617,83.16,2.159
2023-01-12 19:00:00,19259.6,1421.67,5.283,29.448,0.37389,16.803,0.05756,85.09,2.176
2023-01-13 19:00:00,20788.8,1525.66,6.112,32.093,0.39411,22.329,0.062,88.62,2.283
2023-01-14 19:00:00,20913.5,1556.31,6.025,31.545,0.3885,23.694,0.06237,88.42,2.276
2023-01-15 19:00:00,20993.3,1549.43,5.763,31.421,0.38559,23.083,0.06199,86.2,2.299
2023-01-16 19:00:00,21176.5,1571.51,6.006,31.951,0.3871,23.266,0.0621,86.33,2.316
2023-01-17 19:00:00,21034.8,1549.96,5.825,31.987,0.3818,21.782,0.06048,84.91,2.339
2023-01-18 19:00:00,20874.1,1533.08,5.739,30.707,0.39093,21.067,0.05944,83.44,2.23
2023-01-19 19:00:00,21145.7,1563.31,5.853,31.011,0.39277,21.426,0.06075,84.78,2.206
2023-01-20 19:00:00,22997.1,1646.51,6.147,35.897,0.40825,25.245,0.06215,88.71,2.294
2023-01-21 19:00:00,22788.0,1635.21,6.304,37.056,0.40555,24.958,0.06226,88.67,2.268
2023-01-22 19:00:00,22852.9,1620.67,6.547,35.592,0.42154,24.174,0.06177,90.43,2.273
2023-01-23 19:00:00,22927.9,1620.36,6.484,35.406,0.42101,24.482,0.06222,89.78,2.309
2023-01-24 19:00:00,22578.2,1543.88,6.167,35.162,0.4058,23.335,0.06059,87.31,2.251
2023-01-25 19:00:00,22956.5,1590.24,6.406,35.508,0.40916,24.25,0.06149,87.78,2.358
2023-01-26 19:00:00,22943.6,1576.18,6.41,35.748,0.40645,23.836,0.06243,87.43,2.461
2023-01-27 19:00:00,23013.4,1578.45,6.44,38.777,0.40902,24.163,0.06245,87.95,2.544
2023-01-28 19:00:00,23528.8,1611.7,6.57,39.58,0.41199,24.688,0.06337,95.32,2.457
2023-01-29 19:00:00,23176.4,1584.75,6.284,37.998,0.39989,24.376,0.06263,92.19,2.348
2023-01-30 19:00:00,23123.2,1588.93,6.276,38.015,0.40209,24.09,0.06264,94.95,2.302
2023-01-31 19:00:00,22983.0,1575.52,6.062,36.753,0.39774,22.812,0.06187,94.22,2.307
2023-02-01 19:00:00,23838.9,1677.87,6.633,39.531,0.41425,25.008,0.06431,100.49,2.415
2023-02-02 19:00:00,23603.0,1663.71,6.958,41.325,0.41025,24.859,0.06393,99.12,2.349
2023-02-03 19:00:00,23421.6,1680.23,6.945,41.615,0.4132,24.704,0.06433,99.71,2.332
2023-02-04 19:00:00,23099.1,1644.49,6.63,43.351,0.40015,23.636,0.06413,96.8,2.295
2023-02-05 19:00:00,23042.3,1647.95,6.755,44.116,0.40018,23.487,0.06381,97.22,2.274
2023-02-06 19:00:00,22910.4,1631.18,6.683,44.094,0.39437,23.025,0.06476,98.48,2.342
2023-02-07 19:00:00,22873.4,1653.3,6.761,44.036,0.3973,23.277,0.06665,98.79,2.27
2023-02-08 19:00:00,22610.6,1632.11,6.849,42.499,0.40178,22.658,0.06538,96.39,2.276
2023-02-09 19:00:00,21655.8,1522.67,6.202,39.824,0.37982,20.728,0.0631,92.04,2.141
2023-02-10 19:00:00,21734.3,1522.92,6.234,41.273,0.38237,20.511,0.06381,93.78,2.228
2023-02-11 19:00:00,21942.5,1536.08,6.325,41.198,0.3825,21.425,0.06466,93.55,2.245
2023-02-12 19:00:00,21565.4,1476.17,5.998,40.004,0.36671,20.374,0.06466,90.96,2.266
2023-02-13 19:00:00,22042.6,1544.8,6.201,41.389,0.37555,21.897,0.06638,94.67,2.276
2023-02-14 19:00:00,22809.5,1579.45,6.305,43.171,0.38702,22.428,0.06934,97.4,2.292
2023-02-15 19:00:00,25071.3,1724.29,6.651,50.122,0.40182,23.862,0.06932,103.55,2.387
2023-02-16 19:00:00,24129.0,1673.09,6.836,53.728,0.38879,22.798,0.06968,99.41,2.308
2023-02-17 19:00:00,24668.5,1695.73,7.213,51.759,0.39499,23.429,0.07024,100.2,2.339
2023-02-18 19:00:00,24922.8,1711.46,7.726,53.354,0.39619,25.277,0.07139,100.4,2.338
2023-02-19 19:00:00,24943.4,1707.26,7.508,53.815,0.40252,26.543,0.07166,96.92,2.325
2023-02-20 19:00:00,24556.5,1672.28,7.272,51.694,0.38911,25.053,0.07043,93.39,2.361
2023-02-21 19:00:00,23717.8,1614.14,6.926,49.247,0.38836,23.664,0.06867,91.95,2.396
2023-02-22 19:00:00,23950.4,1655.88,7.206,51.3,0.38941,23.873,0.06966,94.38,2.483
2023-02-23 19:00:00,23351.5,1603.32,6.714,49.213,0.38157,23.046,0.06846,91.89,2.4
2023-02-24 19:00:00,23003.4,1597.06,6.574,49.867,0.37752,22.333,0.06797,91.5,2.358
2023-02-25 19:00:00,23247.9,1605.11,6.606,52.3,0.37606,22.93,0.0691,94.01,2.451
2023-02-26 19:00:00,23552.8,1644.02,6.689,52.763,0.37722,23.06,0.06902,94.58,2.433
2023-02-27 19:00:00,23521.2,1641.27,6.486,51.72,0.3797,22.538,0.06926,95.65,2.496
2023-02-28 19:00:00,23712.2,1657.78,6.525,51.3,0.38165,22.66,0.06996,97.55,2.508
2023-03-01 19:00:00,23362.3,1628.42,6.311,50.51,0.37588,21.841,0.06934,94.66,2.421
2023-03-02 19:00:00,22335.5,1566.7,6.046,49.32,0.36743,21.263,0.06731,89.42,2.369
2023-03-03 19:00:00,22315.8,1562.16,5.97,49.33,0.37508,20.957,0.06706,89.57,2.378
2023-03-04 19:00:00,22439.1,1569.19,6.037,49.92,0.37091,21.275,0.06747,90.52,2.347
2023-03-05 19:00:00,22556.3,1577.9,6.03,48.58,0.36738,21.051,0.06747,88.72,2.388
2023-03-06 19:00:00,22321.7,1560.94,5.855,44.35,0.37872,20.427,0.06692,86.08,2.299
2023-03-07 19:00:00,22142.9,1560.34,5.679,43.28,0.39704,19.236,0.06613,84.62,2.342
2023-03-08 19:00:00,21647.3,1534.17,5.74,43.36,0.39306,18.361549,0.066,83.91,2.37
2023-03-09 19:00:00,20006.9,1417.04,5.475,39.74,0.36896,17.66237,0.05695,70.82,2.283
2023-03-10 19:00:00,20067.6,1427.93,5.253,38.42,0.36173,17.149138,0.0556,66.78,2.22
2023-03-11 19:00:00,20356.4,1456.24,5.39,38.77,0.35228,17.839989,0.05879,67.9,2.252
2023-03-12 19:00:00,24002.9,1666.38,6.023,47.64,0.3732,20.711334,0.06765,81.09,2.352
2023-03-13 19:00:00,25901.5,1769.86,6.515,51.3,0.38453,21.917178,0.06853,87.7,2.44
2023-03-14 19:00:00,24465.7,1634.43,5.969,46.36,0.36061,19.246,0.06512,78.05,2.407
2023-03-15 19:00:00,24883.3,1662.66,6.06,47.75,0.36282,19.581,0.06603,79.04,2.455
2023-03-16 19:00:00,26421.1,1717.33,6.369,48.02,0.36997,20.038,0.06585,81.67,2.429
2023-03-17 19:00:00,27223.0,1786.45,6.476,48.48,0.37676,21.842,0.06606,84.0,2.443
2023-03-18 19:00:00,27551.3,1794.57,6.503,48.01,0.39194,22.017,0.06652,84.93,2.406
2023-03-19 19:00:00,27693.6,1762.98,6.339,46.45,0.37911,23.158,0.06605,81.59,2.353
2023-03-20 19:00:00,28036.6,1812.41,6.244,45.56,0.42888,22.911,0.06649,81.61,2.382
2023-03-21 19:00:00,28592.0,1805.91,6.3,44.35,0.43504,22.63,0.06697,80.95,2.451
2023-03-22 19:00:00,28581.5,1836.94,6.375,45.57,0.44822,22.397,0.06374,92.61,2.242
2023-03-23 19:00:00,28016.2,1767.04,6.073,43.32,0.42668,21.201,0.06386,91.31,2.126
2023-03-24 19:00:00,27648.0,1754.99,6.018,42.1,0.45823,20.876,0.06399,92.48,2.11
2023-03-25 19:00:00,27806.7,1763.29,6.027,41.97,0.44674,20.82,0.06398,92.65,2.109
2023-03-26 19:00:00,26899.9,1711.42,5.848,42.88,0.45766,19.778,0.0631,89.01,2.136
2023-03-27 19:00:00,26999.4,1744.14,5.967,42.58,0.49792,20.244,0.06361,87.4,2.044
2023-03-28 19:00:00,28445.4,1807.78,6.205,43.1,0.54415,21.245,0.06442,91.5,2.156
2023-03-29 19:00:00,28303.2,1789.3,6.113,41.8,0.53279,20.535,0.06479,89.19,2.069
2023-03-30 19:00:00,28497.7,1830.42,6.327,41.97,0.53049,20.866,0.06616,89.54,2.133
2023-03-31 19:00:00,28403.6,1820.82,6.262,41.63,0.51165,20.956,0.06631,92.91,2.251
2023-04-01 19:00:00,28126.1,1797.68,6.343,41.27,0.52185,20.592,0.06565,92.53,2.221
2023-04-02 19:00:00,28046.4,1795.57,6.323,40.71,0.50873,20.322,0.06537,91.89,2.239
2023-04-03 19:00:00,28028.2,1862.56,6.431,40.81,0.4981,20.859,0.06581,92.69,2.271
2023-04-04 19:00:00,28030.7,1896.82,6.379,41.95,0.503,20.807,0.06576,92.13,2.302
2023-04-05 19:00:00,28093.1,1874.25,6.357,41.57,0.50618,20.745,0.06611,91.2,2.261
2023-04-06 19:00:00,27946.8,1860.42,6.2,41.34,0.50784,20.53,0.06609,90.58,2.23
2023-04-07 19:00:00,28014.4,1867.14,6.206,41.38,0.50908,20.45,0.06642,90.46,2.244
2023-04-08 19:00:00,27890.0,1837.08,6.135,41.2,0.50206,20.125,0.06638,89.39,2.241
2023-04-09 19:00:00,28439.7,1861.03,6.148,41.93,0.50441,20.214,0.0666,92.24,2.172
2023-04-10 19:00:00,30194.3,1913.65,6.436,42.75,0.51904,23.317,0.06687,94.99,2.227
2023-04-11 19:00:00,29964.0,1912.0,6.394,41.99,0.50241,23.614,0.06474,92.0,2.185
2023-04-12 19:00:00,30437.6,1996.98,6.56,42.96,0.50955,24.617,0.06501,94.27,2.221
2023-04-13 19:00:00,30241.0,2058.87,6.559,45.62,0.51471,23.833,0.06571,93.94,2.29
2023-04-14 19:00:00,30326.5,2097.96,6.764,53.07,0.52113,24.335,0.066,96.06,2.36
2023-04-15 19:00:00,30330.4,2093.81,6.773,52.96,0.51967,24.314,0.06637,101.23,2.367
2023-04-16 19:00:00,29357.4,2071.47,6.686,51.8,0.50807,24.549,0.06569,99.18,2.281
2023-04-17 19:00:00,30184.4,2095.71,6.878,54.3,0.52013,24.923,0.06665,101.17,2.298
2023-04-18 19:00:00,29261.8,1982.82,6.466,53.3,0.49669,23.333,0.06572,94.22,2.254
2023-04-19 19:00:00,28509.2,1946.36,6.24,54.59,0.481,22.129,0.06531,89.84,2.259
2023-04-20 19:00:00,28039.5,1903.99,6.026,53.01,0.46063,21.879,0.06566,88.97,2.302
2023-04-21 19:00:00,27487.6,1866.95,5.946,46.62,0.46777,21.732,0.06549,86.77,2.301
2023-04-22 19:00:00,27473.8,1859.48,5.872,46.99,0.46079,21.653,0.06642,85.97,2.31
2023-04-23 19:00:00,27259.5,1834.17,5.85,45.29,0.45788,21.35,0.06612,86.97,2.275
2023-04-24 19:00:00,27341.0,1814.89,5.798,45.79,0.45403,20.873,0.06542,89.17,2.252
2023-04-25 19:00:00,29821.3,1953.73,6.204,48.51,0.47774,22.678,0.06667,92.42,2.281
2023-04-26 19:00:00,29144.1,1900.14,5.946,47.77,0.46008,22.24,0.06559,89.19,2.197
2023-04-27 19:00:00,29148.1,1886.69,5.881,47.32,0.46961,22.387,0.06606,88.71,2.171
2023-04-28 19:00:00,29271.6,1905.52,5.993,47.69,0.4784,23.352,0.06713,90.5,2.163
2023-04-29 19:00:00,29661.7,1919.96,6.034,47.16,0.47897,23.673,0.06753,90.67,2.17
2023-04-30 19:00:00,28168.8,1833.52,5.747,45.79,0.46024,21.881,0.06843,86.82,2.159
2023-05-01 19:00:00,28539.1,1858.38,5.698,46.17,0.46236,22.195,0.06857,88.22,2.111
2023-05-02 19:00:00,28307.9,1853.35,5.604,45.94,0.45308,21.329,0.06849,85.99,2.073
2023-05-03 19:00:00,28864.9,1886.23,5.665,46.56,0.45588,21.815,0.06903,87.73,2.048
2023-05-04 19:00:00,29358.9,1953.26,5.82,46.1,0.46282,22.316,0.07088,88.29,2.118
2023-05-05 19:00:00,28576.2,1877.82,5.602,45.13,0.45432,21.788,0.06993,82.07,2.075
2023-05-06 19:00:00,28946.8,1917.17,5.668,45.52,0.45823,22.457,0.06993,83.87,2.08
2023-05-07 19:00:00,27888.1,1864.91,5.416,44.3,0.43344,21.155,0.06838,81.03,2.034
2023-05-08 19:00:00,27395.6,1839.64,5.302,44.27,0.42173,20.55,0.06907,78.27,1.971
2023-05-09 19:00:00,28152.6,1872.53,5.483,45.06,0.42957,21.084,0.06954,81.14,1.962
2023-05-10 19:00:00,27179.1,1807.8,5.299,44.56,0.41972,20.166,0.0683,80.84,1.965
2023-05-11 19:00:00,26319.2,1765.68,5.224,43.53,0.4242,20.295,0.06837,78.41,1.798
2023-05-12 19:00:00,26817.4,1795.98,5.337,44.75,0.42538,20.868,0.0691,80.31,1.85
2023-05-13 19:00:00,27082.3,1819.09,5.419,45.29,0.42913,21.179,0.06946,83.52,1.968
2023-05-14 19:00:00,27396.1,1827.86,5.376,46.03,0.42607,21.374,0.0702,88.15,1.965
2023-05-15 19:00:00,27041.9,1820.05,5.277,45.94,0.42215,20.777,0.07046,89.73,1.985
2023-05-16 19:00:00,26797.1,1797.56,5.257,45.59,0.44082,20.592,0.07045,92.09,1.975
2023-05-17 19:00:00,27087.5,1807.99,5.375,45.91,0.46057,20.524,0.07061,91.54,1.925
2023-05-18 19:00:00,26884.6,1815.53,5.364,45.62,0.46557,20.41,0.07062,92.16,1.894
2023-05-19 19:00:00,26947.2,1817.14,5.424,45.81,0.4664,20.274,0.07271,92.1,1.88
2023-05-20 19:00:00,26899.8,1807.24,5.289,45.65,0.4598,19.934,0.07544,91.73,1.856
2023-05-21 19:00:00,26874.7,1816.34,5.307,45.96,0.45678,19.665,0.0789,91.08,1.828
2023-05-22 19:00:00,27324.4,1856.99,5.388,46.28,0.46064,20.005,0.07813,91.61,1.927
2023-05-23 19:00:00,26314.4,1793.15,5.239,45.04,0.4508,19.169,0.07728,85.96,1.961
2023-05-24 19:00:00,26222.7,1791.34,5.23,45.85,0.44792,19.232,0.07735,84.57,1.941
2023-05-25 19:00:00,26755.6,1830.55,5.265,46.49,0.46305,19.429,0.07626,87.69,1.919
2023-05-26 19:00:00,26689.2,1823.71,5.32,46.45,0.47089,19.613,0.07617,87.83,1.934
2023-05-27 19:00:00,27273.1,1843.84,5.387,46.93,0.47239,20.507,0.07686,89.32,1.916
2023-05-28 19:00:00,27634.1,1889.66,5.435,46.96,0.47888,20.486,0.07669,90.85,1.901
2023-05-29 19:00:00,27675.7,1900.54,5.435,47.13,0.50433,20.957,0.07629,91.88,1.843
2023-05-30 19:00:00,26908.0,1858.01,5.28,45.43,0.50499,20.478,0.07534,88.69,1.849
2023-05-31 19:00:00,26898.7,1863.47,5.23,46.06,0.5053,20.693,0.075,94.89,1.782
2023-06-01 19:00:00,27096.1,1891.98,5.245,46.19,0.51876,21.195,0.0763,94.66,1.741
2023-06-02 19:00:00,27302.6,1903.21,5.291,46.07,0.52116,21.243,0.08262,96.7,1.748
2023-06-03 19:00:00,27179.2,1901.32,5.332,45.91,0.53578,22.038,0.08176,95.51,1.739
2023-06-04 19:00:00,25982.5,1821.12,5.023,44.14,0.50398,19.914,0.07858,86.02,1.7
2023-06-05 19:00:00,26066.1,1842.13,5.086,45.05,0.51117,19.943,0.07768,88.48,1.661
2023-06-06 19:00:00,26345.7,1839.08,5.038,44.94,0.51746,19.318,0.07644,87.88,1.627
2023-06-07 19:00:00,26728.6,1855.82,5.043,44.89,0.52435,18.913,0.07736,88.84,1.684
2023-06-08 19:00:00,26478.3,1842.08,5.034,44.96,0.53104,18.691,0.07783,89.32,1.689
2023-06-09 19:00:00,25631.1,1737.61,4.413,41.39,0.48989,14.774,0.06816,76.0,1.478
2023-06-10 19:00:00,25753.9,1741.19,4.45,40.27,0.50862,15.222,0.06912,77.16,1.467
2023-06-11 19:00:00,25824.2,1732.06,4.509,39.29,0.51439,15.203,0.07007,76.71,1.511
2023-06-12 19:00:00,25758.1,1730.31,4.556,39.5,0.50824,14.799,0.07112,76.7,1.509
2023-06-13 19:00:00,25986.6,1741.14,4.673,40.91,0.50262,15.104,0.07257,77.47,1.501
2023-06-14 19:00:00,24960.2,1642.26,4.333,39.42,0.47402,14.477,0.07036,73.68,1.383
2023-06-15 19:00:00,25844.1,1682.23,4.374,40.73,0.46567,14.994,0.06965,75.67,1.385
2023-06-16 19:00:00,26414.2,1727.87,4.552,41.69,0.47861,15.653,0.07116,76.78,1.4
2023-06-17 19:00:00,26559.9,1738.1,4.593,41.44,0.49288,15.714,0.07052,77.58,1.418
2023-06-18 19:00:00,26445.5,1721.68,4.485,41.29,0.48869,15.56,0.06978,76.78,1.398
2023-06-19 19:00:00,27072.8,1732.49,4.42,41.4,0.47848,15.945,0.06897,76.64,1.378
2023-06-20 19:00:00,29847.5,1850.26,4.724,44.65,0.49521,16.888,0.07136,84.54,1.397
2023-06-21 19:00:00,29855.5,1877.26,4.796,44.15,0.49386,16.896,0.07172,85.4,1.383
2023-06-22 19:00:00,31246.7,1918.03,5.088,45.82,0.49809,16.977,0.07305,88.64,1.424
2023-06-23 19:00:00,30397.4,1874.23,4.99,44.5,0.48396,16.619,0.07184,87.48,1.398
2023-06-24 19:00:00,30588.3,1886.66,5.128,44.7,0.48914,17.112,0.07343,88.09,1.459
2023-06-25 19:00:00,30419.1,1889.41,5.193,44.68,0.48475,16.822,0.07384,88.66,1.459
2023-06-26 19:00:00,30500.7,1871.33,5.066,44.18,0.47907,16.396,0.07429,87.45,1.397
2023-06-27 19:00:00,30413.9,1859.82,5.001,43.85,0.47485,16.321,0.07437,85.81,1.396
2023-06-28 19:00:00,30477.7,1851.88,5.023,43.26,0.46974,17.676,0.07398,84.48,1.366
2023-06-29 19:00:00,30069.4,1852.19,4.973,43.94,0.46476,18.284,0.07508,97.41,1.324
2023-06-30 19:00:00,30571.9,1922.5,5.285,44.52,0.47204,18.432,0.07686,105.26,1.391
2023-07-01 19:00:00,30501.4,1918.58,5.342,44.52,0.48383,19.29,0.07575,111.84,1.436
2023-07-02 19:00:00,31066.6,1967.98,5.491,44.71,0.4848,19.291,0.07752,109.37,1.447
2023-07-03 19:00:00,30967.4,1954.43,5.427,44.02,0.48406,19.844,0.07777,106.95,1.384
2023-07-04 19:00:00,30357.9,1902.8,5.171,43.07,0.47198,18.585,0.07695,100.09,1.371
2023-07-05 19:00:00,30401.9,1888.21,5.144,42.84,0.46964,19.702,0.07743,98.6,1.376
2023-07-06 19:00:00,30389.7,1872.07,5.15,42.87,0.46726,21.234,0.07939,97.7,1.356
2023-07-07 19:00:00,30209.9,1859.44,5.151,42.77,0.46923,21.522,0.07931,97.88,1.393
2023-07-08 19:00:00,30350.8,1866.21,5.092,43.53,0.46965,21.258,0.0787,96.97,1.359
2023-07-09 19:00:00,30315.0,1871.05,5.109,42.75,0.47249,21.151,0.07759,95.22,1.374
2023-07-10 19:00:00,30597.6,1871.69,5.15,43.48,0.47419,22.142,0.07703,96.61,1.345
2023-07-11 19:00:00,30524.7,1883.85,5.179,43.12,0.47097,22.409,0.07741,95.63,1.335
2023-07-12 19:00:00,30912.1,1931.47,5.356,43.51,0.59032,24.052,0.0795,102.52,1.338
2023-07-13 19:00:00,31241.3,1998.51,5.655,44.51,0.77779,28.171,0.08204,100.95,1.369
2023-07-14 19:00:00,30300.1,1934.76,5.485,43.64,0.72323,27.554,0.0807,94.4,1.348
2023-07-15 19:00:00,30377.1,1937.03,5.383,44.63,0.77114,28.096,0.07994,94.83,1.366
2023-07-16 19:00:00,30175.4,1908.46,5.279,43.73,0.73902,27.003,0.07978,91.59,1.346
2023-07-17 19:00:00,29911.8,1897.34,5.195,43.16,0.75774,25.533,0.07976,91.26,1.384
2023-07-18 19:00:00,29955.4,1906.51,5.181,43.16,0.80008,26.368,0.07982,92.64,1.353
2023-07-19 19:00:00,29806.4,1888.66,5.3,42.85,0.78731,25.688,0.08039,92.12,1.375
2023-07-20 19:00:00,29862.7,1891.34,5.471,43.05,0.77556,25.297,0.08132,92.52,1.455
2023-07-21 19:00:00,29904.5,1888.72,5.373,43.13,0.76728,25.685,0.08523,93.9,1.495
2023-07-22 19:00:00,29898.4,1873.94,5.376,42.98,0.7404,24.689,0.08315,92.13,1.479
